id,title,user,game_url,submission_url,disqualified,ratings_count,judge_feedback_count,comments_count,windows,osx,linux,android
1642894,Makin' Waves!,Nicholas Way,https://eggshelld.itch.io/makin-waves,https://itch.io/jam/wsoft-2022-beach-jam/rate/1642894,,0,0,0,true,true,,
1642494,Flappy Boat,A.J.Interactive,https://ajinteractive.itch.io/flappy-boat,https://itch.io/jam/wsoft-2022-beach-jam/rate/1642494,,0,0,0,true,,,
1642469,Seven Seas,NavelSaber,https://navelsaber.itch.io/seven-seas,https://itch.io/jam/wsoft-2022-beach-jam/rate/1642469,,0,0,0,true,true,,
1642452,High Tide,zstarlight,https://zstarlight.itch.io/high-tide,https://itch.io/jam/wsoft-2022-beach-jam/rate/1642452,,0,0,0,true,true,,
1642421,Doki Doki Game Development Club,kapitha,https://kapitha.itch.io/doki-doki-game-development-club,https://itch.io/jam/wsoft-2022-beach-jam/rate/1642421,,0,0,0,true,true,,
1642121,Wakin' Waves,MaxWWest,https://maxwwest.itch.io/wakin-waves,https://itch.io/jam/wsoft-2022-beach-jam/rate/1642121,,0,0,1,,,,
1639841,Takoyaki's Revenge,thevoices,https://thevoices.itch.io/takoyakis-revenge,https://itch.io/jam/wsoft-2022-beach-jam/rate/1639841,,0,0,0,,,,
