id,title,user,game_url,submission_url,disqualified,ratings_count,judge_feedback_count,comments_count,windows,osx,linux,android
1967283,ShammySlime,brightp-py,https://brightp-py.itch.io/shammyslime,https://itch.io/jam/wsoft-shammy23/rate/1967283,,0,0,0,,,,
1967282,Scratch and the Lottery Bandits,Kiptoke,https://kiptoke.itch.io/scratch-and-the-lottery-bandits,https://itch.io/jam/wsoft-shammy23/rate/1967282,,0,0,0,true,true,,
1967280,Slimelike,kevcgt,https://kevcgt.itch.io/slimelike,https://itch.io/jam/wsoft-shammy23/rate/1967280,,0,0,0,true,true,,
1967275,Cat Scratch Cooking,GRWrobotics,https://grwrobotics.itch.io/cat-scratch-cooking,https://itch.io/jam/wsoft-shammy23/rate/1967275,,0,0,0,,,,
1967216,Scratch Invaders,Mann Gupta,https://manngup.itch.io/scratch-invaders,https://itch.io/jam/wsoft-shammy23/rate/1967216,,0,0,0,true,,,
1967080,FORMULA NEGATIVE ONE,ethantho,https://ethantho.itch.io/formula-negative-one,https://itch.io/jam/wsoft-shammy23/rate/1967080,,0,0,0,true,,,
1967046,Scratchy Scratch,Plorthos,https://plorthos.itch.io/scratchy-scratch,https://itch.io/jam/wsoft-shammy23/rate/1967046,,0,0,0,true,true,,
1966828,Overdeveloped,FiveArcher76571,https://fivearcher76571.itch.io/overdeveloped,https://itch.io/jam/wsoft-shammy23/rate/1966828,,0,0,0,true,true,,
