id,title,user,game_url,submission_url,disqualified,ratings_count,judge_feedback_count,comments_count,windows,osx,linux,android
1118567,Diolingo,nbadami,https://nbadami.itch.io/diolingo,https://itch.io/jam/wsoft-2021-summer-jam/rate/1118567,,4,2,0,true,true,,
1118532,Crowds!,Musa Haydar,https://musahaydar.itch.io/crowds,https://itch.io/jam/wsoft-2021-summer-jam/rate/1118532,,4,2,0,true,true,,
